SKU;EAN;Nazwa;Marka;Kategoria;Cena_brutto_PLN;Cena_netto_PLN;VAT_procent;Cena_poprzednia;Cena_zakupu;Stan;Waga_kg;Zdjecia_URL;Krotki_opis;Opis_HTML;ID_dostawcy;Zrodlo
10061011;5903886845985;Torba M-Tac z kaburą na pistolet Melange Grey (10061011);M-TAC;*Kategoria tymczasowa;93;75.61;23;;;1;;https://hurt.sharg.pl/hpeciai/6347eecff5ad7600be7e35e313b314a7/117876_1.jpg|https://hurt.sharg.pl/hpeciai/0519bc40e93b925f4bcfd0e9f15e2967/117876_2.jpg|https://hurt.sharg.pl/hpeciai/6ed00110276cb1db142ac6f1f6657f5f/117876_3.jpg|https://hurt.sharg.pl/hpeciai/7bcb61ab13a5a2e273bca52c233c1c60/117876_4.jpg|https://hurt.sharg.pl/hpeciai/6d521a49d39247bd95cac70420d3b2f3/117876_5.jpg|https://hurt.sharg.pl/hpeciai/49ebb661d8d6df66b9b8f3dae00ad037/117876_6.jpg|https://hurt.sharg.pl/hpeciai/4f0cb85c01672de73b27afad7c0e60cd/117876_7.jpg;Torba na ramie z kaburą przystosowana do skrytego przenoszenia broni krótkiej. Wewnątrz komory głównej umieszczono mocowaną na rzep uniwersalną kaburę, pasującą do większości pistoletów w tym Glock 17/19, Colt 1911, CZ-75, Walther P99.;"<p style=""text-align: justify;"">Torba na ramie <strong>z kaburą</strong><span> </span>to praktyczne i wygodne rozwiązanie dla osób, które potrzebują skutecznego sposobu na skryte przenoszenie broni krótkiej. Wewnątrz komory głównej o wymiarach 250 x 200 mm umieszczono mocowaną na rzep <span>uniwersalną kaburę, którą można wypiąć w razie potrzeby. Kabura pasuje do większości typów pistoletów w tym bazujących na najpopularniejszych konstrukcjach <strong>Glock 17/19, Colt 1911, CZ-75, Walther P99. </strong>Za pomocą specjalnych biczy torbę można szybko otworzyć w sytuacjach, gdy czas dobycia broni jest kluczowy.</span></p> <p style=""text-align: justify;""><span>Wykonana z poliestru<span> </span><strong>600D</strong><span> </span>(Denier) pokrytego powłoką z polichlorku winylu (PVC), co sprawia, że jest odporna na wodę oraz na zużycie. Duża gęstość materiału zapewnia wysoką wytrzymałość oraz odporność na rozciąganie.</span></p> <p style=""text-align: justify;""><span>Torba-Kabura od M-Tac posiada pięć dodatkowych komór / przegródek. Trzy kieszonki znajdują się na froncie, czwarta z tyłu torby, a piąta na początku pasa nośnego w których można przenosić dodatkowe akcesoria oraz osobiste przedmioty, dzięki czemu można odciążyć kieszenie spodni, koszuli, kurtki czy szortów.</span></p> <p style=""text-align: justify;""><span>System transportowy - szeroka nylonowa taśma na ramię gwarantuje wygodne przenoszenia torby. Klamry służą do regulacji długości paska do sylwetki i do preferencji użytkownika.</span></p> <p><strong>Dane techniczne:</strong><br />Numer produktu: 10061011<br />Nazwa: M-Tac Tactical Bag Shoulder Chest Pack<br />Kolor: Melange Grey<br />Materiał: Poliester 600D z powłoką PVC<br />Konstrukcja: 6-komorowa<br />Wymiary komory głównej: 250 x 200 mm<br />Waga: 210.0 g<br />Producent: M-Tac</p> <p>Opracowanie: firma<span> </span><strong>Sharg®</strong></p>";117876;sharg
LT-2259;5903886849051;Torba biodrowa M-Tac Waist Bag Black (LT-2259);M-TAC;*Kategoria tymczasowa;110;89.43;23;;;2;;https://hurt.sharg.pl/hpeciai/fd72841815bd2af441ea8e29137bab54/117877_2.jpg|https://hurt.sharg.pl/hpeciai/b770ec8568c6ace5b1ccdd4f64869433/117877_1.jpg|https://hurt.sharg.pl/hpeciai/08eb1447a33c651ccde316b9b8be16af/117877_3.jpg|https://hurt.sharg.pl/hpeciai/12774c05fe30a380902b60a8c82c4cf9/117877_4.jpg|https://hurt.sharg.pl/hpeciai/e15bc6fe9f826be5828d459b974393dd/117877_5.jpg|https://hurt.sharg.pl/hpeciai/8236868683f9dc549017291b0003ff36/117877_6.jpg|https://hurt.sharg.pl/hpeciai/f9379e77013d8c8ef2a45a5413fc06ad/117877_7.jpg|https://hurt.sharg.pl/hpeciai/605e30b782a53d1f83e108f42ed255ca/117877_8.jpg|https://hurt.sharg.pl/hpeciai/656d0bd5d80e97504592a557d616b856/117877_9.jpg|https://hurt.sharg.pl/hpeciai/03798a968b69c9c914a8dd7a05635649/117877_10.jpg|https://hurt.sharg.pl/hpeciai/e8c9620f02682116cffaca17cf3c22ed/117877_11.jpg|https://hurt.sharg.pl/hpeciai/452712ecccac3dc55463e5105c5f1fd8/117877_12.jpg|https://hurt.sharg.pl/hpeciai/40e5bbc854758860e90838b7bf54ea3f/117877_14.jpg|https://hurt.sharg.pl/hpeciai/57f526819de0298eabe7078d59ccd7d7/117877_13.jpg|https://hurt.sharg.pl/hpeciai/594e163b75c6c8747b20130e50d639de/117877_15.jpg|https://hurt.sharg.pl/hpeciai/1cb9305e8df88c7533277af257691bd2/117877_16.jpg|https://hurt.sharg.pl/hpeciai/53e1e9e460bf5b5e956ccaa37287726e/117877_17.jpg|https://hurt.sharg.pl/hpeciai/8e3fb44fe20dae9269502b6184edd231/117877_19.jpg|https://hurt.sharg.pl/hpeciai/d22b70173b5a970f2a8121a82a0328fb/117877_18.jpg|https://hurt.sharg.pl/hpeciai/dd5120893e23f2ee2d840f3926eb21ac/117877_20.jpg|https://hurt.sharg.pl/hpeciai/d1a71912b5e59e21adefe8fd800c1858/117877_21.jpg|https://hurt.sharg.pl/hpeciai/e4e9201f44ebeeb5019ae19f97747c2c/117877_22.jpg;Torba biodrowa, popularnie zwana nerką. Odporna na przetarcia.;"<p><span>Funkcjonalna torba biodrowa/nerka.<span class=""Apple-converted-space""> </span></span></p> <p><strong>Wykonanie</strong> -<span class=""Apple-converted-space"">  </span>z wytrzymałego na przetarcia i rozdarcia poliestru 600D.<span class=""Apple-converted-space""> </span></p> <p><strong>Wyposażenie</strong> - komora główna zapinana na dwukierunkowy zamek błyskawiczny. W środku zapinana kieszeń wewnętrzna. Na przodzie umiejscowiona jest mniejsza kieszeń z rzepem typu Velcro. <br /> <br /><strong> MOLLE</strong> - naszyte na bokach, pionowe i poziome taśmy w standardzie MOLLE/Pals umożliwiające troczenie dodatkowego ekwipunku.<span class=""Apple-converted-space""> </span></p> <p><strong>Przeznaczenie</strong> - użytkowanie codzienne, sprawdzi się w podróży. </p> <p><span>Opracowanie: firma </span><span><strong>Sharg®<br /><br /></strong></span></p>";117877;sharg
BH2547;5903886811959;Pokrowiec M-Tac Wodoszczelny na dokumenty 16x9 cm (BH2547);M-TAC;*Kategoria tymczasowa;20;16.26;23;;;1;;https://hurt.sharg.pl/hpeciai/ccbfe143c08c9fdf3a943340ef4f80fa/117878_2.webp|https://hurt.sharg.pl/hpeciai/84d76eb53fa8c4628f9faac759fde571/117878_6.webp|https://hurt.sharg.pl/hpeciai/38523bb44959df0c51d361ebbafb5275/117878_1.webp;Wodoszczelny pokrowiec marki M-Tac o wymiarach 160 x 90. Idealny dla pasjonatów sportów wodnych.;"<p>Silikonowe etui marki <strong>M-TAC</strong> o wymiarach <strong>160 x 90</strong> doskonale ochroni Twoje pieniądze, karty,<span class=""Apple-converted-space"">  </span>telefon, dokumenty i inne niezbędne rzeczy podczas kontaktu z wodą. To produkt, który doskonale sprawdzi się na wakacjach nad morzem, czy jeziorem. Docenią go także pasjonaci nurkowania i żeglarstwa. Przyda się również wędkarzom.<span class=""Apple-converted-space""> </span></p> <p><span>Opracowanie: firma </span><span><strong>Sharg®</strong></span></p> <p> </p> <p> </p> <p> </p>";117878;sharg
BH2546;5903886811942;Pokrowiec M-Tac Wodoszczelny na dokumenty 16x12 cm (BH2546);M-TAC;*Kategoria tymczasowa;20;16.26;23;;;2;;https://hurt.sharg.pl/hpeciai/58e2fee32110050d27e36b050c65c9c9/117879_4.webp|https://hurt.sharg.pl/hpeciai/5e6a8a8a41afe04385b3da2027889513/117879_5.webp|https://hurt.sharg.pl/hpeciai/14900c51516e3bf5b9f99eb4ed902738/117879_6.webp;Wodoszczelny pokrowiec marki M-Tac o wymiarach 16 x 12 cm. Idealny dla pasjonatów sportów wodnych.;"<meta charset=""UTF-8"" /> <p class=""s13""><span class=""s11"">Silikonowe etui marki </span><span class=""s12""><strong>M-TAC</strong> </span><span class=""s12"">o wymiarach</span><span class=""s12""> <strong>16 x 12 cm</strong>, </span><span class=""s12"">doskonale ochroni Twoje pieni</span><span class=""s12"">ą</span><span class=""s12"">dze, karty,  telefon, dokumenty i inne niezb</span><span class=""s12"">ę</span><span class=""s12"">dne rzeczy podczas kontaktu z wod</span><span class=""s12"">ą</span><span class=""s12"">. To produkt, kt</span><span class=""s12"">ó</span><span class=""s12"">ry doskonale sprawdzi si</span><span class=""s12"">ę </span><span class=""s12"">na wakacjach nad morzem, czy jeziorem. Doceni</span><span class=""s12"">ą </span><span class=""s12"">go tak</span><span class=""s12"">ż</span><span class=""s12"">e pasjonaci nurkowania i </span><span class=""s12"">ż</span><span class=""s12"">eglarstwa. Przyda si</span><span class=""s12"">ę </span><span class=""s12"">r</span><span class=""s12"">ó</span><span class=""s12"">wnie</span><span class=""s12"">ż </span><span class=""s12"">w</span><span class=""s12"">ę</span><span class=""s12"">dkarzom. </span></p> <p class=""s13""><span class=""s12"">Opracowanie: firma </span><strong><span class=""s14"">Sharg</span><span class=""s14"">®<br /><br /></span></strong></p>";117879;sharg
10334003;5903886818170;Plecak M-Tac Large Assault Pack Tan (10334003);M-TAC;Torby, walizki i akcesoria podróżne > Plecaki;205;166.67;23;;;2;;https://hurt.sharg.pl/hpeciai/fbb2d7c0a37c0cf9379c1c732b6de7fe/117880_9.webp|https://hurt.sharg.pl/hpeciai/0bf8f35fd9429f0fd853811ee696baef/117880_10.webp|https://hurt.sharg.pl/hpeciai/7addbd06d8c86f3ba1669d22d5bc552f/117880_11.webp|https://hurt.sharg.pl/hpeciai/400a9661863a61e2ac75d009c39580fe/117880_12.webp|https://hurt.sharg.pl/hpeciai/7c3b51a8a39c158d449bcfb79d760fe6/117880_13.webp|https://hurt.sharg.pl/hpeciai/5f7ede67847a39c945e5db8bb27d274a/117880_14.webp|https://hurt.sharg.pl/hpeciai/cd2e3ab7f431ac713873d79d528e1bac/117880_15.webp|https://hurt.sharg.pl/hpeciai/3c9591936208fa3cc05be5bd9641ce0c/117880_16.webp;Plecak idealny na weekendowe wypady poza miasto. To model wyposażony w wiele kieszeni ułatwiających organizacje bagażu. Pojemność: 36 litrów. Plecak w kolorze piaskowym.;"<p>Plecak taktyczny, który doskonale sprawdzi się poza miastem. Pojemność <strong>36 litrów</strong> umożliwia dobrą organizację bagażu.<span class=""Apple-converted-space""> </span></p> <p><strong>Materiał</strong> - wykonany z wytrzymałego poliestru.<span class=""Apple-converted-space""> </span></p> <p><strong>Budowa</strong> - dwie komory główne zamykane na dwukierunkowe zamki błyskawiczne. Na przodzie umiejscowione są dwie mniejsze kieszenie zamykane na zamki. Z tylu znajduje się kieszeń zapinana na rzep dedykowana przenoszeniu wkładu hydracyjnego. <br /> <br /><strong> Taśmy montażowe Molle</strong> - ten model plecaka został w nie wyposażony. Dodatkowo z przodu znajduje się panel velcro umożliwiający przytwierdzenie naszywek lub emblematów Morale Patches.</p> <p><strong>Rozmiar</strong> - ten model można dostosować do ilości bagażu, który musi pomieścić. Umożliwiają to boczne pasy kompresyjne. Jeśli się je skróci - plecak będzie płaski i mniejszy. Do pasów można przyczepić np. śpiwór lub kurtkę. <span class=""Apple-converted-space""> </span></p> <p><span>Ściana przylegająca do pleców obszyta została miękką siatką i podszyta pianką, dzięki czemu mniej obciąża plecy podczas wędrówek.</span></p> <p><strong>Dostępne kolory:</strong> czarny, beżowy i oliwkowy.<span class=""Apple-converted-space""> </span></p> <p><span>Opracowanie: firma </span><span><strong>Sharg®<br /><br /></strong></span></p> <p> </p> <p> </p>";117880;sharg
10334002;5903886812376;Plecak M-Tac Large Assault Pack Black (10334002);M-TAC;Torby, walizki i akcesoria podróżne > Plecaki;205;166.67;23;;;0;;https://hurt.sharg.pl/hpeciai/c3c24c373804de5b304a5c927e39cf5c/117881_1.webp|https://hurt.sharg.pl/hpeciai/121f9fc1adb0b4b0bfe93dbe784fc3d5/117881_2.webp|https://hurt.sharg.pl/hpeciai/ec3d2421406ecee5708c0817e95807d2/117881_3.webp|https://hurt.sharg.pl/hpeciai/65220aa3923fde48db86432970cdb28e/117881_4.webp|https://hurt.sharg.pl/hpeciai/a70c3748cf431ae82091827ce04124ea/117881_5.webp|https://hurt.sharg.pl/hpeciai/6d99019a04e21179cc090c0486638d1d/117881_7.webp|https://hurt.sharg.pl/hpeciai/edf5a33787607f351f9c54f994a5c799/117881_8.webp|https://hurt.sharg.pl/hpeciai/0953ffafd10dc16ef4d1f8cff21ee507/117881_9.webp|https://hurt.sharg.pl/hpeciai/c732e37078d289a1343698f2f0682409/117881_10.webp|https://hurt.sharg.pl/hpeciai/2b5f7d0d276e6368e215bf1503960fe5/117881_11.webp|https://hurt.sharg.pl/hpeciai/123007a9278fad1b1834fb18a3b19dc1/117881_12.webp|https://hurt.sharg.pl/hpeciai/aa1d035c2e313d948b8bb7389cac1bdc/117881_13.webp|https://hurt.sharg.pl/hpeciai/7526a82db9e2a578671ded8f67cd946e/117881_14.webp;Plecak idealny na weekendowe wypady poza miasto. To model wyposażony w wiele kieszeni ułatwiających organizacje bagażu. Pojemność: 36 litrów.;"<p>Plecak taktyczny, który doskonale sprawdzi się poza miastem. Pojemność <strong>36 litrów</strong> umożliwia dobrą organizację bagażu.<span class=""Apple-converted-space""> </span></p> <p><strong>Materiał</strong> - wykonany z wytrzymałego poliestru.<span class=""Apple-converted-space""> </span></p> <p><strong>Budowa</strong> - dwie komory główne zamykane na dwukierunkowe zamki błyskawiczne. Na przodzie umiejscowione są dwie mniejsze kieszenie zamykane na zamki. Z tylu znajduje się kieszeń zapinana na rzep dedykowana przenoszeniu wkładu hydracyjnego. <br /> <br /><strong> Taśmy montażowe Molle</strong> - ten model plecaka został w nie wyposażony. Dodatkowo z przodu znajduje się panel velcro umożliwiający przytwierdzenie naszywek lub emblematów Morale Patches.</p> <p><strong>Rozmiar</strong> - ten model można dostosować do ilości bagażu, który musi pomieścić. Umożliwiają to boczne pasy kompresyjne. Jeśli się je skróci - plecak będzie płaski i mniejszy. Do pasów można przyczepić np. śpiwór lub kurtkę. <span class=""Apple-converted-space""> </span></p> <p><span>Ściana przylegająca do pleców obszyta została miękką siatką i podszyta pianką, dzięki czemu mniej obciąża plecy podczas wędrówek.</span></p> <p><strong>Dostępne kolory:</strong> czarny, beżowy i oliwkowy.<span class=""Apple-converted-space""> </span></p> <p><span>Opracowanie: firma </span><span><strong>Sharg®<br /><br /></strong></span></p> <p> </p> <p> </p>";117881;sharg
10333002;5903886848184;Plecak M-Tac Assault Pack Laser Cut Black (10333002);M-TAC;Torby, walizki i akcesoria podróżne > Plecaki;258;209.76;23;;;5;;https://hurt.sharg.pl/hpeciai/0e4f58c8e838cdb75812b294e79056b4/117882_1.webp|https://hurt.sharg.pl/hpeciai/bc9450632791d788384995757132aabb/117882_2.webp|https://hurt.sharg.pl/hpeciai/45fbf8adb4ab7c4dab5648cf3cc25f3a/117882_3.webp|https://hurt.sharg.pl/hpeciai/7f78115bfa1ebd6cd7c9bf238ca607f2/117882_4.webp|https://hurt.sharg.pl/hpeciai/b5dc32e0c1a89b3409a3af0406094f2e/117882_5.webp|https://hurt.sharg.pl/hpeciai/c080bb508c027839587412f92e87089f/117882_6.webp|https://hurt.sharg.pl/hpeciai/336c01138b884287a7e2a67886187817/117882_7.webp|https://hurt.sharg.pl/hpeciai/785349727a79566c7092a50e3a92d3a3/117882_8.webp|https://hurt.sharg.pl/hpeciai/1fc4cc71b8e0340acac5a7ec23846109/117882_9.webp|https://hurt.sharg.pl/hpeciai/b14b542807424cc3370784230ddd1e96/117882_10.webp|https://hurt.sharg.pl/hpeciai/97d8cdb87d6beb21677dac9d0458c4cf/117882_11.webp|https://hurt.sharg.pl/hpeciai/d53bc4e0fb1aa0bd4992f81f913c5864/117882_12.webp|https://hurt.sharg.pl/hpeciai/c48fa80bc3e79678230765ee1fa3355d/117882_13.webp;Idealny plecak miejski, jak i na krótkie wypady za miasto. M-Tac Backpack Assault Pack to idealny towarzysz krótkich wędrówek.;"<p>To plecak gwarantujący komfort noszenia. <strong>M-Tac Backpack Assault Pack</strong> to idealny towarzysz krótkich wędrówek ale świetnie sprawdzi się również jako plecak miejski.</p> <p><strong>Budowa</strong> - został wyposażony w system zapinania Molle. Składa się z dwóch komór głównych zapinanych na zamek błyskawiczny. Ramiona plecaka są miękkie i regulowane.<span class=""Apple-converted-space""> </span></p> <p><strong>Cechy charakterystyczne:</strong></p> <ul> <li><span>pas, który pozwala równomiernie rozłożyć bagaż i obciążenie plecaka,</span></li> <li><span>dobra wentylacja dzięki siateczkom na plecach,</span></li> <li><span>plecak posiada wygodny uchwyt ułatwiający przenoszeniem</span></li> <li><span>posiada elementy umożliwiające przymocowanie dodatkowego ekwipunku za pomocą systemu MOLLE.</span></li> </ul> <p><span>Opracowanie: firma </span><span><strong>Sharg®</strong></span></p> <p> </p> <p> </p> <p> </p>";117882;sharg
10332001;5903886825604;Plecak M-Tac Assault Pack Olive (10332001);M-TAC;Sport i rekreacja/Turystyka/Plecaki;180;146.34;23;;;0;;https://hurt.sharg.pl/hpeciai/490a6d9b0bbfd2205032c90b7610f33a/117883_1.jpg|https://hurt.sharg.pl/hpeciai/beeccf24b91c2a311bc3d730437e6063/117883_2.jpg|https://hurt.sharg.pl/hpeciai/1fe230582720409e4833a9bc06424507/117883_3.jpg|https://hurt.sharg.pl/hpeciai/877da1a30cf212cb6dff10024465a38c/117883_4.jpg|https://hurt.sharg.pl/hpeciai/c235a4f82ef58c65b4602e3d998d0c7d/117883_5.jpg|https://hurt.sharg.pl/hpeciai/4544432ac22892714d62b5196a4cb5a1/117883_6.jpg|https://hurt.sharg.pl/hpeciai/0991fb6e171bd729baf7b3ec47ea6630/117883_7.jpg|https://hurt.sharg.pl/hpeciai/2ee4d2f363519bb2c30de11418800851/117883_8.jpg|https://hurt.sharg.pl/hpeciai/c625879780d6ad037e2a4ee310c4a8e9/117883_9.jpg|https://hurt.sharg.pl/hpeciai/973ce94bfcfbdedb9c1e261ca9a331da/117883_10.jpg;Plecak taktyczny o pojemności 36 litrów. Idealny do zastosowań turystyczno-survivalowych, sprawdzi się również do użytku codziennego.;"<p>Wykonany z wytrzymałego poliestru, plecak o pojemności <strong>36 litrów</strong>. Plecak taktyczny idealny do zastosowań <strong>turystyczno-survivalowych</strong>, sprawdzi się również <strong>do użytku codziennego.<span class=""Apple-converted-space""> </span></strong></p> <p><strong>Budowa</strong> - posiada dwie komory główne zamykane na dwukierunkowe zamki błyskawiczne. Z przodu naszyte są dwie mniejsze kieszenie zamykane na zamki, do przechowywania drobnych akcesoriów.<span class=""Apple-converted-space""> </span></p> <p>Na froncie znajduje się <strong>panel velcro</strong> umożliwiający przytwierdzenie naszywek lub emblematów Morale Patches.</p> <p><strong>Rozmiar</strong> - dopasowuje się dobiliście przenoszonego w nim bagażu, ze względu na boczne pasy kompresyjne. Umieszczone po dwa na każdym z boków umożliwiają spłaszczenie plecaka. Pasy mogą posłużyć do przyczepienia np. kurtki lub karimaty.<span class=""Apple-converted-space""> </span></p> <p><span><strong>Szelki i uchwyty</strong><span class=""Apple-converted-space"">  </span>-<span class=""Apple-converted-space"">  </span>szelki z D-ringami oraz regulowany pas biodrowy. W górnej części plecaka dodano chwyt transportowy.<span class=""Apple-converted-space""> </span></span></p> <p><strong>Dodatkowe elementy: </strong></p> <ul> <li>Kieszeń na wkład hydracyjny - znajduje się z tyłu plecaka.</li> <li>Taśmy montażowe MOLLE</li> </ul> <p><span>Opracowanie: firma </span><span><strong>Sharg®</strong></span></p> <p> </p> <p> </p>";117883;sharg
40907011;5903886817494;Chusta M-Tac Shemagh Til Valhall Grey/Black (40907011);M-TAC;OFERTA/ODZIEŻ I OBUWIE/ODZIEŻ I OBUWIE Kominarki, kominy, chusty, arafatki;35;28.46;23;;;0;;https://hurt.sharg.pl/hpeciai/6cdf4c616cfeb8bcc1affadc2cb89ca3/117884_1.webp|https://hurt.sharg.pl/hpeciai/b7f9a13f6979a47e42c6a09e1effb92c/117884_2.webp|https://hurt.sharg.pl/hpeciai/1739ce7d6a18d6eb5c24aeb599e17e31/117884_3.webp;Szal shemagh, czyli chusta wojskowa i pustynna. Inspiracje stanowiła chusta żołnierza batalionu „Telemark”, który został zabity w Afganistanie.;"<p><strong>Szal shemagh</strong>, czyli chusta wojskowa i pustynna. Idealna do aktywności na świeżym powietrzu, w tym jazdy na rowerze, czy motorze. Ochroni przed chłodem, wiatrem, piachem. </p> <p>Historia tego modelu jest niezwykle wyjątkowa - inspirację do jej powstania projektanci M-TAC zaczerpnęli ze znanego wideo norweskich żołnierzy w Afganistanie. Smierć żołnierza batalionu „Telemark”, który stracił życie na skutek wybuchu miny lądowej, sprowokowała pojawienie się na mundurach naszywki z napisem „Jokke - nigdy nie zapomnimy”. Z postacią Claesa Joachima „Jokke” Olsona związany jest też okrzyk<span class=""Apple-converted-space"">  </span><strong>“TILL VALHALL”</strong>, wykrzyknięty przez dowódcę zmarłego żołnierza podczas ceremonii pogrzebowej.</p> <p><span>Opracowanie: firma </span><span><strong>Sharg®</strong></span></p> <p> </p>";117884;sharg
40003002;5903886838444;Czapka M-Tac Wath Cap Elite Black (40003002);M-TAC;*Kategoria tymczasowa;25;20.33;23;;;0;0.045;https://hurt.sharg.pl/hpeciai/abb778fd6f75c90e935b311e18bfd735/117885_1.jpg|https://hurt.sharg.pl/hpeciai/a7d789a5a1e79a44337fd19625e9eafa/117885_2.jpg|https://hurt.sharg.pl/hpeciai/d1d13eb5edb844b3b5a89c7390970da4/117885_3.jpg|https://hurt.sharg.pl/hpeciai/1883c12c394d4278cd3e64388dcf8983/117885_4.jpg;Czapka z mikropolaru idealna do użytku codziennego i do sportów wymagających noszenia kasku.;"<p>Czapka <strong>M-Tac Wath Cap Elite</strong> jest idealna na <strong>jesień</strong> i <strong>lekką zimę</strong>. Marka <strong>M-Tac</strong> zadbała o jakość produktu - materiał, z którego jest zrobiona, sprawia że jest <strong>lżejsza nawet od wełny</strong>. Dodatkowo nie gryzie i <strong>nie powoduje uczuleń</strong>, na co często skarżą się użytkownicy produktów wykonanych z włókien naturalnych. </p> <p>Materiał - <span><strong>Slimtex,</strong> który posiada nowoczesne właściwości izolacyjne i doskonale zatrzymuje ciepło. </span></p> <p><strong>Cechy charakterystyczne Slimtexu: </strong></p> <ul> <li>cienki</li> <li>nie uczula</li> <li>posiada właściwości higroskopijne</li> <li>elastyczny</li> <li>trwały</li> </ul> <p><strong>Zastosowanie</strong> - użytkowanie codzienne i sporty wymagające kasku. Zmieści się również pod kapturem.<span class=""Apple-converted-space""> </span></p> <p><span>Opracowanie: firma </span><span><strong>Sharg®</strong></span></p>";117885;sharg
